901322866045485056,@Regrann from @yungrook_tx  -  BITCH IS U WORKIN ?? 🤔💁👯👯💸💦💰 #Workhard #bars #vlive #twerk… https://t.co/TCKbfCqQ2l,Sat Aug 26 00:58:11 CDT 2017,"29.7629,-95.3832",yungrook_tx,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901323247727378433,Hurricane Harvey forces shutdown of Camp Logan centennial events https://t.co/3fLPqjKZnj,Sat Aug 26 00:59:42 CDT 2017,"29.74920082,-95.4673996",BLifeGalleria,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901325057481478149,"🎮 * @GDAY1985 PS4 @ Alief, Houston https://t.co/B1mKAwsWxJ",Sat Aug 26 01:06:54 CDT 2017,"29.71111111,-95.59638889",JusGday,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901325850083299328,New tape drippin soon nuthin but that flava 💧💦💦💦💧🙌  #bitchimready #fawkumean #flavaman… https://t.co/mdn5RUhMIC,Sat Aug 26 01:10:03 CDT 2017,"29.7629,-95.3832",yungrook_tx,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901326845240541184,Forget about HURRICANE HARVEY! You should be more worried about the BLIZZARDS! #hurricane… https://t.co/mjCycsBn6p,Sat Aug 26 01:14:00 CDT 2017,"29.86040707,-95.64555856",YorktownDQ,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901327677906440193,Slit my throat.........if you ever see me faking 🔴 #ItsJustMello #barbershopconnect #barber… https://t.co/vkMP9TvekR,Sat Aug 26 01:17:18 CDT 2017,"29.7629,-95.3832",MelloTheBarber,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901330146833031170,Join the Labatt Food Service team! See our latest #job opening here: https://t.co/eEkVfeJmnK #TruckDriver #Driver #Transportation #Hiring,Sat Aug 26 01:27:07 CDT 2017,"29.7604267,-95.3698028",LabattFoodJobs,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901330258313576448,I love you the mostest - my beautiful sister!  And make up courtesy… https://t.co/FNA7ylN5jg,Sat Aug 26 01:27:34 CDT 2017,"29.77648973,-95.62030077",cwinker,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901330303557533696,"#texasturnup #birthday #hurricane party #relax @ Houston, Texas https://t.co/BtGnYjmLkJ",Sat Aug 26 01:27:44 CDT 2017,"29.7629,-95.3832",jonestrainer,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901331229395603456,🤷🏽‍♂️🤷🏽‍♂️😭😭 I ain't say it @ University of Houston https://t.co/seKM8NNpyu,Sat Aug 26 01:31:25 CDT 2017,"29.7188233,-95.3393318",TyBeezy11,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901332057368002561,Successful #people have a bigger fear of #failure than people who’ve never done anything because… https://t.co/sx4PhWfj3Q,Sat Aug 26 01:34:43 CDT 2017,"29.7629,-95.3832",kingeatgreedy,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901334249311281153,#remembering your 13 year old is still just a kid when he goes upstairs to get his blue bear… https://t.co/A3zrGzu3bh,Sat Aug 26 01:43:25 CDT 2017,"29.9689,-95.6969",jamesjerobayo,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901335400198922240,Closed due to flooding in #Harris on Sam Houston Pkwy Frontage Rd Both EB/WB at Main St #traffic https://t.co/vuUN2yElDh,Sat Aug 26 01:48:00 CDT 2017,"29.62661,-95.51757",TotalTrafficHOU,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901335573159268352,#HurricaneHarvey best time to binge watch tv Shows. Found a 24 hour… https://t.co/Jj3uVHodua,Sat Aug 26 01:48:41 CDT 2017,"29.72418314,-95.61990397",TheZWhite,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901336681168519168,Astros’ Collin McHugh treating starts with postseason mindset https://t.co/EoWjdsgejo https://t.co/uGioNgGe4b,Sat Aug 26 01:53:05 CDT 2017,"29.7285434,-95.457392",JohnnyNewsroom,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901338924777226240,"Pray for Texas! #harvey #hurricaneharvey #texas @ Houston, Texas https://t.co/LWW9cppmSt",Sat Aug 26 02:02:00 CDT 2017,"29.7629,-95.3832",rezfreeinc,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901339113441419266,"Accident.  two left lanes blocked in #NorthSide on I-45 N Fwy NB at I-10, stop and go traffic back to Dallas St, delay of 3 mins #traffic",Sat Aug 26 02:02:45 CDT 2017,"29.76941,-95.36525",TotalTrafficHOU,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901340346738724864,#MLB #AngelsAstros #FoxSportsWest #RootSportsSouthwest #SportsFan ⚾ @ Minute Maid Park https://t.co/5KxVxUeUs5,Sat Aug 26 02:07:39 CDT 2017,"29.75713279,-95.35548567",NelsonM291,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901340471640961025,El viaje mas corto de mi vida! #Houston #Texas #Harvey #Coldplay… https://t.co/YHsMHPFiEw,Sat Aug 26 02:08:09 CDT 2017,"29.7629,-95.3832",Angelita_RN,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901342187383918593,في صحيح مسلم عن عائشة زوج النبي صلى الله عليه وسلم أنها قالت: كان النبي صلى الله عليه وسلم إذا… https://t.co/OnkDpYSZGI,Sat Aug 26 02:14:58 CDT 2017,"29.7629,-95.3832",3lucci,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901342273983528960,What it means to hunker down. We are potentially getting 40 inches of rain in #htown on the wet… https://t.co/bsnL2o8nDj,Sat Aug 26 02:15:18 CDT 2017,"29.555,-95.115",AndreaSilver_,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901342411816931328,Jyushimatsu is an active boi https://t.co/N7Tpzfhoij,Sat Aug 26 02:15:51 CDT 2017,"29.6208625,-95.43651325",mirchanceyart,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901342601869225984,"Started to get a little noisy out there. Tornado warnings for Fort Bend, Waller, Western Harris… https://t.co/F7VSDwIrTY",Sat Aug 26 02:16:37 CDT 2017,"29.9833,-95.5311",TXCupCake,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901343253320130561,"#houstonstorm @ Westside, Houston, Texas https://t.co/LiUJJOxBM9",Sat Aug 26 02:19:12 CDT 2017,"29.72418314,-95.61990397",MadGuitarMix,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901343550125867008,Just posted a photo @ Downtown Houston https://t.co/Tcl7QmaurE,Sat Aug 26 02:20:23 CDT 2017,"29.75799513,-95.36683117",tman245633,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901346381884825600,Join the St. Joseph Medical Center team! See our latest #job opening here: https://t.co/OJUS6LHfnB #NursesLead… https://t.co/1xhzTTLH6x,Sat Aug 26 02:31:38 CDT 2017,"29.7482734,-95.3660781",IASISCareers,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901346541839015936,HAVE YOU SHOPPED J SHADES NEW ARRIVAL⁉️ . . . SHOP AT… https://t.co/lf4Y91fvEv,Sat Aug 26 02:32:16 CDT 2017,"29.7629,-95.3832",J_shadesyou,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901346638798651392,HAVE YOU SHOPPED J SHADES NEW ARRIVAL⁉️ . . . SHOP AT… https://t.co/cidBcfj3hY,Sat Aug 26 02:32:39 CDT 2017,"29.7629,-95.3832",J_shadesyou,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901346789252628480,SHOP https://t.co/XrDxgFwjXE 💋 . . . CLICK THE LINK IN MY BIO👓GET YOUR #JSHADES FOR THE END OF THE… https://t.co/ewLsQwiWhc,Sat Aug 26 02:33:15 CDT 2017,"29.7629,-95.3832",J_shadesyou,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901350116828864512,LOOKING FOR MAIN & SUB PROMOTERS 😳 Just A Sneak Peek Of Our Impeccable #Venue... @plaehouston… https://t.co/SgYCE2a1RV,Sat Aug 26 02:46:28 CDT 2017,"29.7379195,-95.3788496",McQua,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901350586079105024,Just posted a photo @ Downtown Houston https://t.co/7E7A86BwLu,Sat Aug 26 02:48:20 CDT 2017,"29.75799513,-95.36683117",tman245633,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901351029899485185,Just posted a photo @ Downtown Houston https://t.co/dLv4R1W1qK,Sat Aug 26 02:50:06 CDT 2017,"29.75799513,-95.36683117",tman245633,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901351410645823488,Just posted a photo @ Downtown Houston https://t.co/ggxCkWip38,Sat Aug 26 02:51:37 CDT 2017,"29.75799513,-95.36683117",tman245633,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901351962553204736,Just posted a photo @ Downtown Houston https://t.co/nwgwbqlY5V,Sat Aug 26 02:53:48 CDT 2017,"29.75799513,-95.36683117",tman245633,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901352292372291585,"Hurricane flavored ""Harvey"" #doughnuts for @morningstarhou because @barlos84 and I were dumb… https://t.co/hEB2XKSncS",Sat Aug 26 02:55:07 CDT 2017,"29.7977409,-95.3831635",greenwaybarista,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901353646390104064,"Join the Performance Food Group team! See our latest #job opening here: https://t.co/o6ths297Ta #driver #cdl #Transportation #Houston, TX",Sat Aug 26 03:00:30 CDT 2017,"29.7604267,-95.3698028",PFGCareers,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901353739558277120,Just posted a photo @ Downtown Houston https://t.co/dclSiQBsOI,Sat Aug 26 03:00:52 CDT 2017,"29.75799513,-95.36683117",tman245633,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901354073596641280,Coming Soon #RandBthursdays @plaehouston #PLAEHouston 3704 Fannin Reverse #HappyHour + Live Band… https://t.co/jRJM2r1f3o,Sat Aug 26 03:02:12 CDT 2017,"29.7379195,-95.3788496",McQua,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901354158904573952,Just posted a photo @ Downtown Houston https://t.co/PqmGpbxOIS,Sat Aug 26 03:02:32 CDT 2017,"29.75799513,-95.36683117",tman245633,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901354754936369154,Just posted a photo @ Downtown Houston https://t.co/YCYBw7uXEw,Sat Aug 26 03:04:54 CDT 2017,"29.75799513,-95.36683117",tman245633,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901355535177457666,"God bless my Hustle 👏🏽 #HustleHardReligion @ Houston, Texas https://t.co/OLJRVq4d7i",Sat Aug 26 03:08:00 CDT 2017,"29.7629,-95.3832",hustlehardTX,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901355922424971264,Just posted a photo @ Downtown Houston https://t.co/HK6XknMOBK,Sat Aug 26 03:09:32 CDT 2017,"29.75799513,-95.36683117",tman245633,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901356568066895873,Closed due to flooding in #Harris on I-69 SW Fwy NB Inbound at Sam Houston Tollway #traffic https://t.co/vuUN2yElDh,Sat Aug 26 03:12:06 CDT 2017,"29.66066,-95.55756",TotalTrafficHOU,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901356669455613953,"Reasonable Decision @ Alief, Houston https://t.co/mpnwXlCSvx",Sat Aug 26 03:12:31 CDT 2017,"29.71111111,-95.59638889",bzygo,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901356961320640512,Closed due to flooding in #Harris on I-69 SW Fwy NB Frontage Rd Inbound at Sam Houston Tollway #traffic https://t.co/vuUN2yElDh,Sat Aug 26 03:13:40 CDT 2017,"29.66066,-95.55756",TotalTrafficHOU,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901357209434505217,Just posted a photo @ Downtown Houston https://t.co/mmlHAggdvc,Sat Aug 26 03:14:39 CDT 2017,"29.75799513,-95.36683117",tman245633,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901359531153793024,"Want to work in #Houston, TX? View our latest opening: https://t.co/BDc4oK53uc #jobsearch #Accounting #Hiring",Sat Aug 26 03:23:53 CDT 2017,"29.7777523,-95.5441753",DToolboxJobs,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901360007144382466,Just posted a photo @ LA CASA DEL CABRITO https://t.co/lZGhRjmcfm,Sat Aug 26 03:25:46 CDT 2017,"29.68712,-95.28008",CabriLuigi,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
