903482718167515136,"Available FRIDAY!! ALL proceeds go to support our furry, four legged friends @houstonspca… https://t.co/65HfUn35P9",available friday proceeds support furry four legged friend houstonspca,Fri Sep 01 00:00:40 CDT 2017,"29.78035794,-95.44192314",caren_plummer,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",6,Washington Avenue Coalition / Memorial Park,support,1
903483464317407233,TGIF!!! Grind Mode Time!!! GOOD MORNING PPL!!! #Workflow @ Grocers… https://t.co/VGq1TtXDSa,tgif grind mode time good morning ppl,Fri Sep 01 00:03:38 CDT 2017,"29.70324247,-95.378916",THAJRL325,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",30,Downtown,,0
903483798414704641,Post Harvey! @ Studewood Park https://t.co/PE47D0Xv1M,post harvey park,Fri Sep 01 00:04:58 CDT 2017,"29.77974143,-95.38391549",PeaceandProject,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",62,Macgregor,,0
903484955056947204,Ya got damn right I fuck followers RT @AmarisJessica: Wait... y'all out here fucking followers?… https://t.co/hbZ4fUXJUq,get damn right fuck followers amarisjessica wait yall fucking followers,Fri Sep 01 00:09:33 CDT 2017,"29.743034,-95.365086",WinkWestwood,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",37,Greater Heights,,0
903485203150118912,"You're welcome sis. @ Houston, Texas https://t.co/myT9KmkQcv",youre welcome sis texas,Fri Sep 01 00:10:33 CDT 2017,"29.7629,-95.3832",sequoyashanice,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",21,Greenway / Upper Kirby Area,,0
903486433519779840,#Houston may be bruised with a #blackeye but we aren't broken!!!! #houstonstrong #houstonflood… https://t.co/Qb4CwANiJN,may bruise arent break,Fri Sep 01 00:15:26 CDT 2017,"29.7629,-95.3832",hshouston,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",30,Downtown,,0
903487071154724872,"A New Day #houstonstrong #ighouston #houstongalleria @ Houston, Texas https://t.co/frfWg4OjV5",new day texas,Fri Sep 01 00:17:58 CDT 2017,"29.7629,-95.3832",N_JEEZUS,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",23,Midtown,,0
903487483949629441,6 MORE HOURS TO GO ON DAY #7...THEN I'M PARTIALLY OFF FOR FRIDAY...BACK 2 WORK FOR… https://t.co/JUAVb9PJcF,hours day partially fridayback work,Fri Sep 01 00:19:36 CDT 2017,"29.98929185,-95.56803251",GavalonKeno,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",30,Downtown,,0
903487994476191744,Customers are delighted with new vehicle after Hurricane Harvey… https://t.co/cNl2xSAucu,customer delight new vehicle hurricane harvey,Fri Sep 01 00:21:38 CDT 2017,"29.67872722,-95.43089293",ghuggett,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",1,Fourth Ward,,0
903488394017116160,@YesItsMoxey ma'am?,yesitsmoxey maam,Fri Sep 01 00:23:13 CDT 2017,"29.746938,-95.365219",WinkWestwood,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",30,Downtown,,0
903489181002772480,Returning at 9 p.m. after helping #hurricaneharvey flood victims all day @ Lakes of Eldridge https://t.co/lCSNtneWGq,return helping flood victim day eldridge,Fri Sep 01 00:26:21 CDT 2017,"29.84954,-95.60011",kennstearns,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",1,Fourth Ward,flood victim,2
903489406379503616,💓✌🏽 @ Texas Southern University https://t.co/YTfIHNJfys,southern university,Fri Sep 01 00:27:15 CDT 2017,"29.72180703,-95.36088523",devaningram10,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",1,Fourth Ward,,0
903489660768337921,😂😂😂😂 RT @SenorPrepotente: Just worded differently in headline lmao  RT @WinkWestwood: It's the same shit ESPN said,senorprepotente word differently headline lmao winkwestwood shit espn say,Fri Sep 01 00:28:15 CDT 2017,"29.746933,-95.365219",WinkWestwood,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",1,Fourth Ward,,0
